tanggal,tahun,nomor_bulan,bulan,paspor_atau_wilayah,kategori,jumlah_kunjungan,status_data
2025-01-01,2025,1,Januari,Other Africa,paspor,2235,tersedia
2025-01-01,2025,1,Januari,Other America,paspor,273,tersedia
2025-01-01,2025,1,Januari,Other Asia,paspor,29583,tersedia
2025-01-01,2025,1,Januari,Other East Europe,paspor,1523,tersedia
2025-01-01,2025,1,Januari,Other Middle East,paspor,1782,tersedia
2025-01-01,2025,1,Januari,Other Oceania,paspor,171,tersedia
2025-01-01,2025,1,Januari,Other West Europe,paspor,281,tersedia
2025-01-01,2025,1,Januari,Pakistan,paspor,2406,tersedia
2025-01-01,2025,1,Januari,Palau Rep.,paspor,1,tersedia
2025-01-01,2025,1,Januari,Palestina,paspor,186,tersedia
2025-01-01,2025,1,Januari,Panama,paspor,16,tersedia
2025-01-01,2025,1,Januari,Papua New Guinea,paspor,14420,tersedia
2025-01-01,2025,1,Januari,Paraguay,paspor,15,tersedia
2025-01-01,2025,1,Januari,Peru,paspor,218,tersedia
2025-01-01,2025,1,Januari,Philippines,paspor,16370,tersedia
2025-01-01,2025,1,Januari,Polandia,paspor,4961,tersedia
2025-01-01,2025,1,Januari,Polynesia,paspor,0,tersedia
2025-01-01,2025,1,Januari,Portugal,paspor,2955,tersedia
2025-01-01,2025,1,Januari,Puertorico,paspor,0,tersedia
2025-01-01,2025,1,Januari,Qatar,paspor,71,tersedia
2025-01-01,2025,1,Januari,R u s i a,paspor,26039,tersedia
2025-01-01,2025,1,Januari,Republik Cosovo,paspor,0,tersedia
2025-01-01,2025,1,Januari,Republik Rakyat Tiongkok,paspor,111226,tersedia
2025-01-01,2025,1,Januari,Romania,paspor,2138,tersedia
2025-01-01,2025,1,Januari,Rwanda,paspor,17,tersedia
2025-01-01,2025,1,Januari,Sahara,paspor,0,tersedia
2025-01-01,2025,1,Januari,Samoa,paspor,2,tersedia
2025-01-01,2025,1,Januari,Samoa Barat,paspor,0,tersedia
2025-01-01,2025,1,Januari,San Marino,paspor,3,tersedia
2025-01-01,2025,1,Januari,Sao Tome & Principe,paspor,0,tersedia
2025-01-01,2025,1,Januari,Saudi Arabia,paspor,9636,tersedia
2025-01-01,2025,1,Januari,Scotlandia,paspor,0,tersedia
2025-01-01,2025,1,Januari,Senegal,paspor,34,tersedia
2025-01-01,2025,1,Januari,Serbia,paspor,367,tersedia
2025-01-01,2025,1,Januari,Seychelles,paspor,37,tersedia
2025-01-01,2025,1,Januari,Siberia,paspor,0,tersedia
2025-01-01,2025,1,Januari,Sierra Leona,paspor,9,tersedia
2025-01-01,2025,1,Januari,Singapore,paspor,110484,tersedia
2025-01-01,2025,1,Januari,Slovakia,paspor,814,tersedia
2025-01-01,2025,1,Januari,Slovenia,paspor,314,tersedia
2025-01-01,2025,1,Januari,Solomon Islands,paspor,10,tersedia
2025-01-01,2025,1,Januari,Somalia,paspor,33,tersedia
2025-01-01,2025,1,Januari,South Africa,paspor,2101,tersedia
2025-01-01,2025,1,Januari,South America,paspor,544,tersedia
2025-01-01,2025,1,Januari,South Korea,paspor,47814,tersedia
2025-01-01,2025,1,Januari,South Sudan,paspor,1,tersedia
2025-01-01,2025,1,Januari,Spain,paspor,5243,tersedia
2025-01-01,2025,1,Januari,Srilanka,paspor,724,tersedia
2025-01-01,2025,1,Januari,St. Christopher,paspor,0,tersedia
2025-01-01,2025,1,Januari,St. Kitts & Nevis,paspor,16,tersedia
2025-01-01,2025,1,Januari,St. Lucia,paspor,5,tersedia
2025-01-01,2025,1,Januari,St. Vincent,paspor,0,tersedia
2025-01-01,2025,1,Januari,Stateless,paspor,2,tersedia
2025-01-01,2025,1,Januari,Sudan,paspor,186,tersedia
2025-01-01,2025,1,Januari,Suriname,paspor,9,tersedia
2025-01-01,2025,1,Januari,Swaziland,paspor,5,tersedia
2025-01-01,2025,1,Januari,Sweden,paspor,3631,tersedia
2025-01-01,2025,1,Januari,Switzerland,paspor,2843,tersedia
2025-01-01,2025,1,Januari,Syiria,paspor,174,tersedia
2025-01-01,2025,1,Januari,Taiwan,paspor,20452,tersedia
2025-01-01,2025,1,Januari,Tajikhistan,paspor,56,tersedia
2025-01-01,2025,1,Januari,Tanzania,paspor,108,tersedia
2025-01-01,2025,1,Januari,Thailand,paspor,6043,tersedia
2025-01-01,2025,1,Januari,Timor Leste,paspor,75735,tersedia
2025-01-01,2025,1,Januari,Togo,paspor,3,tersedia
2025-01-01,2025,1,Januari,Tonga,paspor,9,tersedia
2025-01-01,2025,1,Januari,Trinidad & Tobago,paspor,10,tersedia
2025-01-01,2025,1,Januari,Tunisia,paspor,365,tersedia
2025-01-01,2025,1,Januari,Turki,paspor,4796,tersedia
2025-01-01,2025,1,Januari,Turkmenistan,paspor,61,tersedia
2025-01-01,2025,1,Januari,Tuvalu,paspor,0,tersedia
2025-01-01,2025,1,Januari,Uganda,paspor,38,tersedia
2025-01-01,2025,1,Januari,Ukraine,paspor,3934,tersedia
2025-01-01,2025,1,Januari,Uni Emirat Arab,paspor,513,tersedia
2025-01-01,2025,1,Januari,United Kingdom,paspor,26507,tersedia
2025-01-01,2025,1,Januari,United States of America,paspor,29445,tersedia
2025-01-01,2025,1,Januari,UNO,paspor,107,tersedia
2025-01-01,2025,1,Januari,Uruguay,paspor,81,tersedia
2025-01-01,2025,1,Januari,Uzbekistan,paspor,1374,tersedia
2025-01-01,2025,1,Januari,Vanuatu,paspor,16,tersedia
2025-01-01,2025,1,Januari,Vatikan,paspor,3,tersedia
2025-01-01,2025,1,Januari,Venezuela,paspor,115,tersedia
2025-01-01,2025,1,Januari,Vietnam,paspor,5821,tersedia
2025-01-01,2025,1,Januari,Volta Atas,paspor,0,tersedia
2025-01-01,2025,1,Januari,Wales,paspor,0,tersedia
2025-01-01,2025,1,Januari,Walis & Futuna,paspor,0,tersedia
2025-01-01,2025,1,Januari,Yaman,paspor,461,tersedia
2025-01-01,2025,1,Januari,Yugoslavia,paspor,0,tersedia
2025-01-01,2025,1,Januari,Yunani (Greece),paspor,811,tersedia
2025-01-01,2025,1,Januari,Zaire,paspor,0,tersedia
2025-01-01,2025,1,Januari,Zambia,paspor,36,tersedia
2025-01-01,2025,1,Januari,Zimbabwe,paspor,81,tersedia
2025-01-01,2025,1,Januari,Zomba,paspor,0,tersedia
2025-01-01,2025,1,Januari,A S E A N,subtotal,490570,tersedia
2025-01-01,2025,1,Januari,TOTAL AFRICA,subtotal,5085,tersedia
2025-01-01,2025,1,Januari,TOTAL AMERICA,subtotal,45945,tersedia
2025-01-01,2025,1,Januari,TOTAL ASIA (Excl.ASEAN),subtotal,274992,tersedia
2025-01-01,2025,1,Januari,TOTAL EUROPE,subtotal,153716,tersedia
2025-01-01,2025,1,Januari,TOTAL MIDDLE EAST,subtotal,15300,tersedia
2025-01-01,2025,1,Januari,TOTAL OCEANIA,subtotal,170404,tersedia
2025-02-01,2025,2,Februari,GRAND TOTAL,grand_total,1022894,tersedia
2025-02-01,2025,2,Februari,Afganistan,paspor,18,tersedia
2025-02-01,2025,2,Februari,Afrika Tengah Rep.,paspor,2,tersedia
2025-02-01,2025,2,Februari,Alaska,paspor,0,tersedia
2025-02-01,2025,2,Februari,Albania,paspor,87,tersedia
2025-02-01,2025,2,Februari,Aljazair / Algeria,paspor,171,tersedia
2025-02-01,2025,2,Februari,Andorra,paspor,13,tersedia
2025-02-01,2025,2,Februari,Angola,paspor,13,tersedia
2025-02-01,2025,2,Februari,Antigua & Barbuda,paspor,5,tersedia
2025-02-01,2025,2,Februari,Argentina,paspor,1076,tersedia
2025-02-01,2025,2,Februari,Armenia,paspor,153,tersedia
2025-02-01,2025,2,Februari,Aruba,paspor,1,tersedia
2025-02-01,2025,2,Februari,Australia,paspor,105389,tersedia
2025-02-01,2025,2,Februari,Austria,paspor,2134,tersedia
2025-02-01,2025,2,Februari,Azerbaijan,paspor,145,tersedia
2025-02-01,2025,2,Februari,Bahama Islands,paspor,11,tersedia
2025-02-01,2025,2,Februari,Bahrain,paspor,96,tersedia
2025-02-01,2025,2,Februari,Bangladesh,paspor,1531,tersedia
2025-02-01,2025,2,Februari,Barbados,paspor,5,tersedia
2025-02-01,2025,2,Februari,Belarus,paspor,1175,tersedia
2025-02-01,2025,2,Februari,Belgium,paspor,2175,tersedia
2025-02-01,2025,2,Februari,Belize,paspor,5,tersedia
2025-02-01,2025,2,Februari,Benin,paspor,5,tersedia
2025-02-01,2025,2,Februari,Bermuda,paspor,0,tersedia
2025-02-01,2025,2,Februari,Bhutan,paspor,81,tersedia
2025-02-01,2025,2,Februari,Bolivia,paspor,15,tersedia
2025-02-01,2025,2,Februari,Bosnia Herzegovina,paspor,70,tersedia
2025-02-01,2025,2,Februari,Bostwana,paspor,30,tersedia
2025-02-01,2025,2,Februari,Brazilia,paspor,1788,tersedia
2025-02-01,2025,2,Februari,British Indian Ocean Teritory,paspor,0,tersedia
2025-02-01,2025,2,Februari,Brunei Darussalam,paspor,2226,tersedia
2025-02-01,2025,2,Februari,Bulgaria,paspor,1080,tersedia
2025-02-01,2025,2,Februari,Burkina Faso,paspor,14,tersedia
2025-02-01,2025,2,Februari,Burkinabe,paspor,0,tersedia
2025-02-01,2025,2,Februari,Burundi,paspor,0,tersedia
2025-02-01,2025,2,Februari,Cabinda,paspor,0,tersedia
2025-02-01,2025,2,Februari,Canada,paspor,8550,tersedia
2025-02-01,2025,2,Februari,Cape Verde,paspor,4,tersedia
2025-02-01,2025,2,Februari,Ceko,paspor,2769,tersedia
2025-02-01,2025,2,Februari,Central America,paspor,120,tersedia
2025-02-01,2025,2,Februari,Chad,paspor,6,tersedia
2025-02-01,2025,2,Februari,Chili,paspor,1178,tersedia
2025-02-01,2025,2,Februari,Comoros,paspor,5,tersedia
2025-02-01,2025,2,Februari,Congo,paspor,8,tersedia
2025-02-01,2025,2,Februari,Congo Rep. Dem.,paspor,31,tersedia
2025-02-01,2025,2,Februari,Cooks Islands,paspor,0,tersedia
2025-02-01,2025,2,Februari,Costarika,paspor,59,tersedia
2025-02-01,2025,2,Februari,Croasia,paspor,405,tersedia
2025-02-01,2025,2,Februari,Cyprus,paspor,127,tersedia
2025-02-01,2025,2,Februari,Denmark,paspor,3641,tersedia
2025-02-01,2025,2,Februari,Djibouti,paspor,3,tersedia
2025-02-01,2025,2,Februari,Dominika,paspor,18,tersedia
2025-02-01,2025,2,Februari,Dominika Rep.,paspor,11,tersedia
2025-02-01,2025,2,Februari,Egypt,paspor,1045,tersedia
2025-02-01,2025,2,Februari,Ekuador,paspor,159,tersedia
2025-02-01,2025,2,Februari,El Salvador,paspor,3,tersedia
2025-02-01,2025,2,Februari,Eritrea,paspor,1,tersedia
2025-02-01,2025,2,Februari,Estonia,paspor,1123,tersedia
2025-02-01,2025,2,Februari,Ethiopia,paspor,30,tersedia
2025-02-01,2025,2,Februari,Falkland Islands,paspor,0,tersedia
2025-02-01,2025,2,Februari,Fiji Islands,paspor,100,tersedia
2025-02-01,2025,2,Februari,Finland,paspor,1718,tersedia
2025-02-01,2025,2,Februari,France,paspor,16530,tersedia
2025-02-01,2025,2,Februari,Gabon,paspor,3,tersedia
2025-02-01,2025,2,Februari,Gambia,paspor,4,tersedia
2025-02-01,2025,2,Februari,Georgia,paspor,65,tersedia
2025-02-01,2025,2,Februari,Germany,paspor,17517,tersedia
2025-02-01,2025,2,Februari,Ghana,paspor,56,tersedia
2025-02-01,2025,2,Februari,Grenadines (Grenada),paspor,4,tersedia
2025-02-01,2025,2,Februari,Guadelope,paspor,0,tersedia
2025-02-01,2025,2,Februari,Guam,paspor,0,tersedia
2025-02-01,2025,2,Februari,Guatemala,paspor,30,tersedia
2025-02-01,2025,2,Februari,Guiana,paspor,0,tersedia
2025-02-01,2025,2,Februari,Guinea,paspor,13,tersedia
2025-02-01,2025,2,Februari,Guinea Bissau,paspor,3,tersedia
2025-02-01,2025,2,Februari,Guinea Equator,paspor,1,tersedia
2025-02-01,2025,2,Februari,Guyana,paspor,0,tersedia
2025-02-01,2025,2,Februari,Haiti,paspor,11,tersedia
2025-02-01,2025,2,Februari,Hellenic,paspor,0,tersedia
2025-02-01,2025,2,Februari,Honduras,paspor,8,tersedia
2025-02-01,2025,2,Februari,Hongaria,paspor,1819,tersedia
2025-02-01,2025,2,Februari,"Hongkong, RRT",paspor,6070,tersedia
2025-02-01,2025,2,Februari,I t a l y,paspor,4957,tersedia
2025-02-01,2025,2,Februari,Iceland (Islandia),paspor,132,tersedia
2025-02-01,2025,2,Februari,India,paspor,49028,tersedia
2025-02-01,2025,2,Februari,Indonesia,paspor,42534,tersedia
2025-02-01,2025,2,Februari,Irak,paspor,433,tersedia
2025-02-01,2025,2,Februari,Iran,paspor,396,tersedia
2025-02-01,2025,2,Februari,Irlandia (Ireland),paspor,2262,tersedia
2025-02-01,2025,2,Februari,Israel,paspor,21,tersedia
2025-02-01,2025,2,Februari,Ivory Coast (Pantai Gading),paspor,19,tersedia
2025-02-01,2025,2,Februari,Jamaika,paspor,16,tersedia
2025-02-01,2025,2,Februari,Japan,paspor,30450,tersedia
2025-02-01,2025,2,Februari,Jordan,paspor,549,tersedia
2025-02-01,2025,2,Februari,Kaledonia,paspor,0,tersedia
2025-02-01,2025,2,Februari,Kamboja,paspor,762,tersedia
2025-02-01,2025,2,Februari,Kamerun,paspor,25,tersedia
2025-02-01,2025,2,Februari,Karibati (Kiribati),paspor,1,tersedia
2025-02-01,2025,2,Februari,Kazakhstan,paspor,2153,tersedia
2025-02-01,2025,2,Februari,Kenya,paspor,366,tersedia
2025-02-01,2025,2,Februari,Kirgistan,paspor,135,tersedia
2025-02-01,2025,2,Februari,Kolombia,paspor,1120,tersedia
2025-02-01,2025,2,Februari,Korea Utara,paspor,0,tersedia
2025-02-01,2025,2,Februari,Kuba,paspor,15,tersedia
2025-02-01,2025,2,Februari,Kuwait,paspor,230,tersedia
2025-02-01,2025,2,Februari,Lain-lain,paspor,20395,tersedia
2025-02-01,2025,2,Februari,Laos,paspor,235,tersedia
2025-02-01,2025,2,Februari,Latvia,paspor,561,tersedia
2025-02-01,2025,2,Februari,Lesotho,paspor,0,tersedia
2025-02-01,2025,2,Februari,Libanon,paspor,201,tersedia
2025-02-01,2025,2,Februari,Liberia,paspor,3,tersedia
2025-02-01,2025,2,Februari,Libya,paspor,91,tersedia
2025-02-01,2025,2,Februari,Liechtenstein,paspor,9,tersedia
2025-02-01,2025,2,Februari,Lithuania,paspor,1106,tersedia
2025-02-01,2025,2,Februari,Luxemburg,paspor,99,tersedia
2025-02-01,2025,2,Februari,"Macao, RRT",paspor,42,tersedia
2025-02-01,2025,2,Februari,Macedonia,paspor,28,tersedia
2025-02-01,2025,2,Februari,Maladewa,paspor,218,tersedia
2025-02-01,2025,2,Februari,Malagasy (Madagascar),paspor,24,tersedia
2025-02-01,2025,2,Februari,Malawi,paspor,7,tersedia
2025-02-01,2025,2,Februari,Malaysia,paspor,214605,tersedia
2025-02-01,2025,2,Februari,Mali,paspor,18,tersedia
2025-02-01,2025,2,Februari,Malta,paspor,79,tersedia
2025-02-01,2025,2,Februari,Maroko,paspor,582,tersedia
2025-02-01,2025,2,Februari,Marshall Islands,paspor,1,tersedia
2025-02-01,2025,2,Februari,Martinique,paspor,0,tersedia
2025-02-01,2025,2,Februari,Maseru,paspor,0,tersedia
2025-02-01,2025,2,Februari,Mauritania,paspor,8,tersedia
2025-02-01,2025,2,Februari,Mauritius,paspor,168,tersedia
2025-02-01,2025,2,Februari,Mexiko,paspor,993,tersedia
2025-02-01,2025,2,Februari,Micronesia Rep.,paspor,0,tersedia
2025-02-01,2025,2,Februari,Moldova,paspor,57,tersedia
2025-02-01,2025,2,Februari,Monako,paspor,3,tersedia
2025-02-01,2025,2,Februari,Mongolia,paspor,753,tersedia
2025-02-01,2025,2,Februari,Montenegro,paspor,70,tersedia
2025-02-01,2025,2,Februari,Mozambik,paspor,37,tersedia
2025-02-01,2025,2,Februari,Myanmar/Burma,paspor,3061,tersedia
2025-02-01,2025,2,Februari,Namibia,paspor,8,tersedia
2025-02-01,2025,2,Februari,Nauru,paspor,0,tersedia
2025-02-01,2025,2,Februari,Nepal,paspor,996,tersedia
2025-02-01,2025,2,Februari,Netherlands,paspor,14122,tersedia
2025-02-01,2025,2,Februari,New Zealand,paspor,8657,tersedia
2025-02-01,2025,2,Februari,Nicaragua,paspor,3,tersedia
2025-02-01,2025,2,Februari,Niger,paspor,4,tersedia
2025-02-01,2025,2,Februari,Nigeria,paspor,162,tersedia
2025-02-01,2025,2,Februari,Niue,paspor,0,tersedia
2025-02-01,2025,2,Februari,Norway,paspor,2095,tersedia
2025-02-01,2025,2,Februari,Oman,paspor,827,tersedia
2025-02-01,2025,2,Februari,Other Africa,paspor,2218,tersedia
2025-02-01,2025,2,Februari,Other America,paspor,237,tersedia
2025-02-01,2025,2,Februari,Other Asia,paspor,20937,tersedia
2025-02-01,2025,2,Februari,Other East Europe,paspor,1733,tersedia
2025-02-01,2025,2,Februari,Other Middle East,paspor,1718,tersedia
2025-02-01,2025,2,Februari,Other Oceania,paspor,149,tersedia
2025-02-01,2025,2,Februari,Other West Europe,paspor,339,tersedia
2025-02-01,2025,2,Februari,Pakistan,paspor,2205,tersedia
2025-02-01,2025,2,Februari,Palau Rep.,paspor,1,tersedia
2025-02-01,2025,2,Februari,Palestina,paspor,160,tersedia
2025-02-01,2025,2,Februari,Panama,paspor,12,tersedia
2025-02-01,2025,2,Februari,Papua New Guinea,paspor,12563,tersedia
2025-02-01,2025,2,Februari,Paraguay,paspor,16,tersedia
2025-02-01,2025,2,Februari,Peru,paspor,225,tersedia
2025-02-01,2025,2,Februari,Philippines,paspor,15505,tersedia
2025-02-01,2025,2,Februari,Polandia,paspor,6110,tersedia
2025-02-01,2025,2,Februari,Polynesia,paspor,0,tersedia
2025-02-01,2025,2,Februari,Portugal,paspor,2024,tersedia
2025-02-01,2025,2,Februari,Puertorico,paspor,0,tersedia
2025-02-01,2025,2,Februari,Qatar,paspor,64,tersedia
2025-02-01,2025,2,Februari,R u s i a,paspor,21646,tersedia
2025-02-01,2025,2,Februari,Republik Cosovo,paspor,0,tersedia
2025-02-01,2025,2,Februari,Republik Rakyat Tiongkok,paspor,89302,tersedia
2025-02-01,2025,2,Februari,Romania,paspor,2123,tersedia
2025-02-01,2025,2,Februari,Rwanda,paspor,15,tersedia
2025-02-01,2025,2,Februari,Sahara,paspor,0,tersedia
2025-02-01,2025,2,Februari,Samoa,paspor,8,tersedia
2025-02-01,2025,2,Februari,Samoa Barat,paspor,0,tersedia
2025-02-01,2025,2,Februari,San Marino,paspor,3,tersedia
2025-02-01,2025,2,Februari,Sao Tome & Principe,paspor,0,tersedia
2025-02-01,2025,2,Februari,Saudi Arabia,paspor,4034,tersedia
2025-02-01,2025,2,Februari,Scotlandia,paspor,0,tersedia
2025-02-01,2025,2,Februari,Senegal,paspor,29,tersedia
2025-02-01,2025,2,Februari,Serbia,paspor,340,tersedia
2025-02-01,2025,2,Februari,Seychelles,paspor,21,tersedia
2025-02-01,2025,2,Februari,Siberia,paspor,0,tersedia
2025-02-01,2025,2,Februari,Sierra Leona,paspor,10,tersedia
2025-02-01,2025,2,Februari,Singapore,paspor,89757,tersedia
2025-02-01,2025,2,Februari,Slovakia,paspor,922,tersedia
2025-02-01,2025,2,Februari,Slovenia,paspor,591,tersedia
2025-02-01,2025,2,Februari,Solomon Islands,paspor,11,tersedia
2025-02-01,2025,2,Februari,Somalia,paspor,9,tersedia
2025-02-01,2025,2,Februari,South Africa,paspor,1455,tersedia
2025-02-01,2025,2,Februari,South America,paspor,591,tersedia
2025-02-01,2025,2,Februari,South Korea,paspor,39362,tersedia
2025-02-01,2025,2,Februari,South Sudan,paspor,3,tersedia
2025-02-01,2025,2,Februari,Spain,paspor,5196,tersedia
2025-02-01,2025,2,Februari,Srilanka,paspor,673,tersedia
2025-02-01,2025,2,Februari,St. Christopher,paspor,0,tersedia
2025-02-01,2025,2,Februari,St. Kitts & Nevis,paspor,12,tersedia
2025-02-01,2025,2,Februari,St. Lucia,paspor,6,tersedia
2025-02-01,2025,2,Februari,St. Vincent,paspor,2,tersedia
2025-02-01,2025,2,Februari,Stateless,paspor,3,tersedia
2025-02-01,2025,2,Februari,Sudan,paspor,132,tersedia
2025-02-01,2025,2,Februari,Suriname,paspor,7,tersedia
2025-02-01,2025,2,Februari,Swaziland,paspor,1,tersedia
2025-02-01,2025,2,Februari,Sweden,paspor,3690,tersedia
2025-02-01,2025,2,Februari,Switzerland,paspor,2867,tersedia
2025-02-01,2025,2,Februari,Syiria,paspor,117,tersedia
2025-02-01,2025,2,Februari,Taiwan,paspor,14277,tersedia
2025-02-01,2025,2,Februari,Tajikhistan,paspor,50,tersedia
2025-02-01,2025,2,Februari,Tanzania,paspor,116,tersedia
2025-02-01,2025,2,Februari,Thailand,paspor,7262,tersedia
2025-02-01,2025,2,Februari,Timor Leste,paspor,61770,tersedia
2025-02-01,2025,2,Februari,Togo,paspor,7,tersedia
2025-02-01,2025,2,Februari,Tonga,paspor,5,tersedia
2025-02-01,2025,2,Februari,Trinidad & Tobago,paspor,17,tersedia
2025-02-01,2025,2,Februari,Tunisia,paspor,354,tersedia
2025-02-01,2025,2,Februari,Turki,paspor,4054,tersedia
2025-02-01,2025,2,Februari,Turkmenistan,paspor,37,tersedia
2025-02-01,2025,2,Februari,Tuvalu,paspor,4,tersedia
2025-02-01,2025,2,Februari,Uganda,paspor,65,tersedia
2025-02-01,2025,2,Februari,Ukraine,paspor,3118,tersedia
2025-02-01,2025,2,Februari,Uni Emirat Arab,paspor,527,tersedia
2025-02-01,2025,2,Februari,United Kingdom,paspor,25269,tersedia
2025-02-01,2025,2,Februari,United States of America,paspor,27373,tersedia
2025-02-01,2025,2,Februari,UNO,paspor,104,tersedia
2025-02-01,2025,2,Februari,Uruguay,paspor,93,tersedia
2025-02-01,2025,2,Februari,Uzbekistan,paspor,901,tersedia
2025-02-01,2025,2,Februari,Vanuatu,paspor,18,tersedia
2025-02-01,2025,2,Februari,Vatikan,paspor,0,tersedia
2025-02-01,2025,2,Februari,Venezuela,paspor,76,tersedia
2025-02-01,2025,2,Februari,Vietnam,paspor,6781,tersedia
2025-02-01,2025,2,Februari,Volta Atas,paspor,0,tersedia
2025-02-01,2025,2,Februari,Wales,paspor,0,tersedia
2025-02-01,2025,2,Februari,Walis & Futuna,paspor,0,tersedia
2025-02-01,2025,2,Februari,Yaman,paspor,305,tersedia
2025-02-01,2025,2,Februari,Yugoslavia,paspor,0,tersedia
2025-02-01,2025,2,Februari,Yunani (Greece),paspor,781,tersedia
2025-02-01,2025,2,Februari,Zaire,paspor,0,tersedia
2025-02-01,2025,2,Februari,Zambia,paspor,25,tersedia
2025-02-01,2025,2,Februari,Zimbabwe,paspor,88,tersedia
2025-02-01,2025,2,Februari,Zomba,paspor,0,tersedia
2025-02-01,2025,2,Februari,A S E A N,subtotal,444498,tersedia
2025-02-01,2025,2,Februari,TOTAL AFRICA,subtotal,4255,tersedia
2025-02-01,2025,2,Februari,TOTAL AMERICA,subtotal,43026,tersedia
2025-02-01,2025,2,Februari,TOTAL ASIA (Excl.ASEAN),subtotal,242345,tersedia
2025-02-01,2025,2,Februari,TOTAL EUROPE,subtotal,153007,tersedia
2025-02-01,2025,2,Februari,TOTAL MIDDLE EAST,subtotal,9005,tersedia
2025-02-01,2025,2,Februari,TOTAL OCEANIA,subtotal,126758,tersedia
2025-03-01,2025,3,Maret,GRAND TOTAL,grand_total,984769,tersedia
2025-03-01,2025,3,Maret,Afganistan,paspor,19,tersedia
2025-03-01,2025,3,Maret,Afrika Tengah Rep.,paspor,0,tersedia
2025-03-01,2025,3,Maret,Alaska,paspor,0,tersedia
2025-03-01,2025,3,Maret,Albania,paspor,85,tersedia
2025-03-01,2025,3,Maret,Aljazair / Algeria,paspor,56,tersedia
2025-03-01,2025,3,Maret,Andorra,paspor,12,tersedia
2025-03-01,2025,3,Maret,Angola,paspor,27,tersedia
2025-03-01,2025,3,Maret,Antigua & Barbuda,paspor,6,tersedia
2025-03-01,2025,3,Maret,Argentina,paspor,1143,tersedia
2025-03-01,2025,3,Maret,Armenia,paspor,116,tersedia
2025-03-01,2025,3,Maret,Aruba,paspor,4,tersedia
2025-03-01,2025,3,Maret,Australia,paspor,111032,tersedia
2025-03-01,2025,3,Maret,Austria,paspor,2101,tersedia
2025-03-01,2025,3,Maret,Azerbaijan,paspor,289,tersedia
2025-03-01,2025,3,Maret,Bahama Islands,paspor,7,tersedia
2025-03-01,2025,3,Maret,Bahrain,paspor,73,tersedia
2025-03-01,2025,3,Maret,Bangladesh,paspor,1486,tersedia
2025-03-01,2025,3,Maret,Barbados,paspor,8,tersedia
2025-03-01,2025,3,Maret,Belarus,paspor,1096,tersedia
2025-03-01,2025,3,Maret,Belgium,paspor,2636,tersedia
2025-03-01,2025,3,Maret,Belize,paspor,6,tersedia
2025-03-01,2025,3,Maret,Benin,paspor,2,tersedia
2025-03-01,2025,3,Maret,Bermuda,paspor,0,tersedia
2025-03-01,2025,3,Maret,Bhutan,paspor,60,tersedia
2025-03-01,2025,3,Maret,Bolivia,paspor,20,tersedia
2025-03-01,2025,3,Maret,Bosnia Herzegovina,paspor,66,tersedia
2025-03-01,2025,3,Maret,Bostwana,paspor,11,tersedia
2025-03-01,2025,3,Maret,Brazilia,paspor,2406,tersedia
2025-03-01,2025,3,Maret,British Indian Ocean Teritory,paspor,0,tersedia
2025-03-01,2025,3,Maret,Brunei Darussalam,paspor,1314,tersedia
2025-03-01,2025,3,Maret,Bulgaria,paspor,1248,tersedia
2025-03-01,2025,3,Maret,Burkina Faso,paspor,5,tersedia
2025-03-01,2025,3,Maret,Burkinabe,paspor,0,tersedia
2025-03-01,2025,3,Maret,Burundi,paspor,5,tersedia
2025-03-01,2025,3,Maret,Cabinda,paspor,0,tersedia
2025-03-01,2025,3,Maret,Canada,paspor,9286,tersedia
2025-03-01,2025,3,Maret,Cape Verde,paspor,10,tersedia
2025-03-01,2025,3,Maret,Ceko,paspor,2593,tersedia
2025-03-01,2025,3,Maret,Central America,paspor,139,tersedia
2025-03-01,2025,3,Maret,Chad,paspor,5,tersedia
2025-03-01,2025,3,Maret,Chili,paspor,964,tersedia
2025-03-01,2025,3,Maret,Comoros,paspor,9,tersedia
2025-03-01,2025,3,Maret,Congo,paspor,4,tersedia
2025-03-01,2025,3,Maret,Congo Rep. Dem.,paspor,11,tersedia
2025-03-01,2025,3,Maret,Cooks Islands,paspor,0,tersedia
2025-03-01,2025,3,Maret,Costarika,paspor,57,tersedia
2025-03-01,2025,3,Maret,Croasia,paspor,385,tersedia
2025-03-01,2025,3,Maret,Cyprus,paspor,173,tersedia
2025-03-01,2025,3,Maret,Denmark,paspor,3951,tersedia
2025-03-01,2025,3,Maret,Djibouti,paspor,3,tersedia
2025-03-01,2025,3,Maret,Dominika,paspor,55,tersedia
2025-03-01,2025,3,Maret,Dominika Rep.,paspor,15,tersedia
2025-03-01,2025,3,Maret,Egypt,paspor,801,tersedia
2025-03-01,2025,3,Maret,Ekuador,paspor,146,tersedia
2025-03-01,2025,3,Maret,El Salvador,paspor,8,tersedia
2025-03-01,2025,3,Maret,Eritrea,paspor,4,tersedia
2025-03-01,2025,3,Maret,Estonia,paspor,740,tersedia
2025-03-01,2025,3,Maret,Ethiopia,paspor,23,tersedia
2025-03-01,2025,3,Maret,Falkland Islands,paspor,0,tersedia
2025-03-01,2025,3,Maret,Fiji Islands,paspor,95,tersedia
2025-03-01,2025,3,Maret,Finland,paspor,1528,tersedia
2025-03-01,2025,3,Maret,France,paspor,17850,tersedia
2025-03-01,2025,3,Maret,Gabon,paspor,2,tersedia
